product_id,product_name,brand,main_category,subcategory,list_price,sale_price,discount_pct,available
1558,Confidence Junior V2 Golf Left Hand Club Set w/Stand Bag for kids Ages 4-7 Lefty,Confidence,Sports & Outdoors,Sports,79.99,79.99,0.0,True
1559,"Electronic Insect Bug Zapper with Lamp, USB Powered Indoor Insect Chemical-Free Mosquito Killer with UV Plug-in Nontoxic, Odorless & Noiseless Powerful & Efficient Light for Indoor Use, Black/White",EEEkit,Household Essentials,Pest Control,10.49,10.49,0.0,True
1560,Kaleidoscope Miracle Drops Revitalize Regrowth Follicle Strengthen Weak Hair 2 oz,Kaleidoscope,Beauty,Hair Care,19.94,19.94,0.0,True
1561,"Gillette Enrich Beard Conditioner for Men, 7.3 fl oz",Enrich,Personal Care,Mens Personal Care,9.99,9.99,0.0,True
1562,"Glucerna 1.2 Cal Ready-to-Hang Unflavored, 1800 Cal, 1500 mL",Glucerna,Health,Home Health Care,32.98,32.98,0.0,True
1563,Chocolate Indulgence Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 8 Ounce Bottle) Makes 24-31 Cups,Christohper Bean Coffee,Food,Coffee,19.95,19.95,0.0,True
1564,Under Armour Boys Tuned Baseball Menace Sunglasses,Eyeking,Sports & Outdoors,Sports,105.01,105.01,0.0,True
1565,"Swanson Turmeric Root Capsules, 1.44 g, 50 Ct",Swanson Premium,Health,Vitamins & Supplements,6.56,6.56,0.0,True
1566,KidzFunTent Kids Princess Castle Play Tent,E-Joy,Baby,Toddlers Room,45.99,45.99,0.0,False
1567,Liebers Hearts Of Palm Kosher For Passover 14 Oz. Pack Of 3.,Liebers,Food,"Meal Solutions, Grains & Pasta",18.99,18.99,0.0,True
1568,"3 Pack - Summers Eve Eve Cleansing Cloths for Sensitive Skin, Sheer Floral 16 ea",Summers Eve,Household Essentials,Paper & Plastic,13.27,13.27,0.0,False
1569,Hawks Bay Mens Light Weight Knit Short Sleeve Raglan Baseball T-shirt  Grey Small,Hawksbay,Clothing,Mens Clothing,16.99,16.99,0.0,False
1570,Rollerblade Macroblade 90 Alu Mens Adult Fitness Inline Skate,Rollerblade,Health,Vitamins & Supplements,199.0,199.0,0.0,True
1571,"Peanuts Whitmans Halloween Bat Snoopy 7"" Plush w/Fresh Box of Candy 1.75 oz.",Peanuts The Marketing Store Worldwide,Food,Seasonal Grocery,24.99,24.99,0.0,True
1572,"Yoshikawa CY6000 Saltwater Spinning Fishing Reel Baitfeeder 5.5:1 28Lb Max Drags , 10+1 Ball Bearings",Yoshikawa,Sports & Outdoors,Outdoor Sports,72.0,72.0,0.0,True
1573,"Better Homes and Gardens Ironwork Printed Window Curtain, Rod Pocket",Better Homes & Gardens,Home,Decor,12.44,10.3,17.2,False
1574,New York Giants 4-Pack Striped Alternate Cornhole Bean Bags Set - No Size,Wild Sales,Sports & Outdoors,Recreation,34.99,34.99,0.0,True
1575,"Avani Dead Sea Cosmetics Body Scrub Natural, 14.08 Oz",Avani Dead Sea Cosmetics,Premium Beauty,Premium Bath & Body,11.17,11.17,0.0,True
1576,1/2 Ounce Pepper Spray Hard Case Keychain - Black,Skyline USA,Home Improvement,Home Safety,17.81,17.81,0.0,True
1577,EvoShield Youth XVT Matte Batting Helmet 2020,EvoShield,Sports & Outdoors,Sports,33.52,33.52,0.0,True
1578,Mars Sport Treatment Table,Master Massage,Sports & Outdoors,Exercise & Fitness,439.17,439.17,0.0,True
1579,"Ghirardelli Premium Milk and Dark Chocolate Assortment, 15.77 Oz.",Ghirardelli,Food,"Chocolate, Candy & Gum",10.48,10.48,0.0,True
1580,"Julios Seasoned Tortilla Chips, 14 Oz.",JULIOS,Food,"Snacks, Cookies & Chips",3.98,3.98,0.0,True
1581,PEDAL CLIPLESS SPD 2 SIDE BLK WELLGO WAM-919,WELLGO,Sports & Outdoors,Bikes,27.02,27.02,0.0,False
1582,Etymotic Research ER20XS High Fidelity Earplugs,Etymotic,Health,Ear Care,19.95,19.95,0.0,True
1583,Brunswick T-Zone Glow PRE-DRILLED Bowling Ball- Arctic Blast (8lbs),Brunswick,Sports & Outdoors,Sports,79.95,79.95,0.0,True
1584,"GSeat ULTRA Orthopedic Gel and Foam Seat Cushion (Gray) For Coccyx, Back, Tailbone, Prostate, Postnatal, and Sciatica",G Seat,Health,Home Health Care,89.95,89.95,0.0,False
1585,10 Colors Marine Yacht Boat & RV Flooring Sheet Decking Faux Teak EVA Foam Self-Adhesive Mat 94x35 / 91x35,Unknown,Sports & Outdoors,Outdoor Sports,54.86,54.86,0.0,True
1586,"Secret Fresh Antiperspirant and Deodorant Clear Gel, Luxe Lavender, 3.4 Oz.",Secret,Personal Care,Deodorants & Antiperspirants,5.97,5.97,0.0,True
1587,8ft Low Suede Gymnastics Balance Beam with Steel Brace - Purple,Fits,Sports & Outdoors,Sports,275.0,275.0,0.0,True
1588,"Gain Apple Mango Tango HE, Liquid Laundry Detergent, 150 Fl Oz 96 loads",Gain,Household Essentials,Laundry,14.97,13.44,10.22,True
1589,"Philips LED 3-Way Light Bulb, A21, Soft White, 50/100/150 WE, 1 Ct",Philips,Household Essentials,Light Bulbs,25.82,25.82,0.0,True
1590,Childrens Commercial Wooden High Chair - Mahogany,KegWorks,Baby,Feeding,72.99,72.99,0.0,True
1591,Bobs Red Mill - Organic Creamy Buckwheat Hot Cereal 4 18 oz. bags 3 PACK SD OC,Bobs Red Mill,Food,Organic Foods,100.02,100.02,0.0,True
1592,Pack of 25 Sunlite Incandescent 60 Watt G16.5 Globe 450 Lumens White Light Bulb,Sunlite,Household Essentials,Light Bulbs,24.27,24.27,0.0,True
1593,"LNKOO Baby Chair Belt Cloth High Chair Harness Baby Safety Seat Harness Portable Washable Cloth with Adjustable Straps Shoulder Belt, Holds Up to 44lbs",LNKOO,Baby,Feeding,18.89,18.89,0.0,True
1594,Krown Skateboard Rookie White Complete,Krown,Sports & Outdoors,Recreation,39.95,39.95,0.0,True
1595,"New design-Braun Epilator, Hair Removal for Women, Series 9-890 Silk-Epil",Brand by Orajel,Personal Care,Shaving,193.99,193.99,0.0,True
1596,Caffe DVita F-DV-1C-06-CARM-IC Caramel Latte Blended Iced Coffee 6 1lb canisters,caffe dvita,Food,Coffee,140.98,140.98,0.0,True
1597,Medline Bath Seat with Microban Antimicrobial Treatment,Medline,Health,Home Health Care,39.94,39.94,0.0,True
1598,"Freedom Grip Bed Rail, 20-1/2"" H x 9"" W Handle, 28"" L x 20"" W Board","Mobility Transfer Systems, Inc.",Health,Home Health Care,41.03,41.03,0.0,True
1599,"Gaea Organic Pitted Green Olives, 2.3 oz",Gaea,Food,"Condiments, Sauces & Spices",25.66,25.66,0.0,True
1600,"Crest 3D White Diamond Strong Mouthwash, 473 mL",Crest,Personal Care,Oral Care,13.59,13.59,0.0,True
1601,Swanson Full Spectrum Saffron (Whole Ground Stigmas) 15 mg 60 Caps,Swanson Premium,Health,Vitamins & Supplements,11.49,11.49,0.0,True
1602,"Admiral Sports AGK-17 Traditional Flat Palm Soccer Goalkeeper Gloves, Sizes 3-10",Admiral Sports,Sports & Outdoors,Sports,14.99,14.99,0.0,True
1603,"Smiths Products PP1 Pocket Pal Sharpener Tungsten Carbide and Ceramic Fine, Coarse",Smiths Products,Sports & Outdoors,Outdoor Sports,99.0,8.88,91.03,True
1604,Chessex Polyhedral 7-Die Gemini Dice Set - Purple-Teal with Gold Numbers #26449,Chessex,Toys,Shop Toys by Price,7.8,7.8,0.0,False
1605,"Extra Strength White Mulberry Leaf Extract 1000 Vegetable Capsule-Naked Supplements Appetite Suppressant, Weight Loss, Lose Weight, Promotes Healthy Metabolism (2)",ZATURAL,Health,Weight Management,17.98,17.98,0.0,True
1606,"Kiwi Camp Dry, Heavy Duty Water Repellent (Pack of 6)",KIWI,Household Essentials,Shoe Care & Repair,50.44,50.44,0.0,True
1607,"Majik Nothin But Net Shootout Basketball Game, Accessories Included",Majik,Sports & Outdoors,Recreation,66.99,39.99,40.3,True
1608,"Sassy Diaper Sacks, 100 Count",SASSY,Baby,Diapering,3.54,3.54,0.0,True
1609,Tachikara Fireball Tetherball,Tachikara,Sports & Outdoors,Recreation,17.28,16.37,5.27,True
1610,"Natrol Womens Multi Gummies, Berry, Cherry & Grape flavors, 90 Count",Natrol,Health,Vitamins & Supplements,9.95,9.95,0.0,True
1611,"Sable & Rosenfeld Blue Cheese Stuffed Olives, 5 OZ (Pack of 6)",Sable & Rosenfeld,Food,"Condiments, Sauces & Spices",38.07,38.07,0.0,True
1612,Bolle Volt Plus Snow Goggles - Matte White Cross Frame - Rose Gold Lens - 21361,Boll��,Sports & Outdoors,Outdoor Sports,17.95,17.95,0.0,True
1613,"Q Tonic Q Kola 4Pk,30 Fo (Pack Of 6)",Q TONIC,Food,Beverages,31.2,31.2,0.0,True
1614,Houston Astros MLB Genuine Stick Pack,Louisville Slugger,Sports & Outdoors,Sports Fan Shop,22.24,20.02,9.98,True
1615,"3M Littmann Cardiology IV Stethoscope, Standard-Finish Chestpiece, Rose Pink Tube, 27 inch, 6159",3M Littmann,Health,Home Health Care,243.67,177.64,27.1,True
1616,"FAGINEY Bike Pump, Hand Air Pump, Portable Compact Bicycle Air Pump Durable Plastic Bike Air Inflator With Frame Mounting Kit",FAGINEY,Sports & Outdoors,Bikes,9.38,9.38,0.0,True
1617,"The Amazing Quality ""MotorGuide X5-55FW Foot Control Bow Mount Trolling Motor w/Sonar - 55lb-45""""-12V""",MotorGuide,Sports & Outdoors,Outdoor Sports,1117.04,1117.04,0.0,True
1618,3 Pack TrueTrack Blood Glucose Test Strips - 100 Ea,TRUEtrack,Health,Diabetes Management,153.41,153.41,0.0,False
1619,SPI-SPORT PART Replacement Gas Cap for Snowmobile SKI-DOO MACH Z 1994-1996,SPI-SPORT PART,Sports & Outdoors,Outdoor Sports,9.25,9.25,0.0,True
1620,"Mosiso - Bluetooth Smart Connected Body Fat Scale with Large Backlit LCD, Smart Body Analyzer, Measures 8 Parameters with FREE App for iPhone, iPad, iPod and Android Smart Phones and Tablets, Blue",MOSISO,Electronics,Smart Home,22.99,22.99,0.0,True
1621,"Product of Nescafe Clasico Instant Coffee, 2 pk./10.5 oz.",Brand Nescafe,Food,Coffee,27.99,27.99,0.0,True
1622,Royal Massage 4pc X-Large Basalt Hot Stone Set D,Royal Massage,Sports & Outdoors,Exercise & Fitness,26.91,26.91,0.0,True
1623,"Nutrisystem Popcorn Variety Pack (8 ct Pack) - Delicious, Diet Friendly Snacks Perfectly Portioned For Weight Loss",Nutrisystem,Health,Weight Management,14.98,14.98,0.0,True
1624,Storkcraft 3-in-1 Activity Center Walker and Rocker with Jumping Board and Feeding Tray Blue/Gray,Storkcraft,Baby,Baby & Toddler Toys,119.99,79.99,33.34,True
1625,"(3 Pack) Bigelow, Lemon Ginger Plus Probiotics Herbal Tea, Tea Bags, 18 Ct",Bigelow Tea,Food,Beverages,7.44,7.44,0.0,True
1626,Ninja Air HPA PRO V2 SHP Series Tank Regulator - 4500 PSI,Ninja Paintball,Sports & Outdoors,Outdoor Sports,69.95,69.95,0.0,True
1627,Pacifiers - Ulubulu - Wildflower & Pink Rose (0-6M),Ulubulu,Baby,Feeding,11.95,11.95,0.0,True
1628,South Bend 15ft Bream Pole (5 Section),Southbend,Sports & Outdoors,Outdoor Sports,26.58,26.58,0.0,True
1629,M5x10mm TC4 Ti Titanium T25 Torx Screw Water Bottle Cage Disc Brake Rotor Bolt,Unique Bargains,Industrial & Scientific,Fasteners,5.2,5.2,0.0,True
1630,"Marzetti Dressing Potato Salad, 16 OZ (Pack of 6)",Marzetti,Food,"Condiments, Sauces & Spices",36.53,36.53,0.0,False
1631,"Pro-Tec Athletics Kinesiology Tape, I Cut Roll",Pro-Tec Athletics,Health,Medicine Cabinet,8.1,8.1,0.0,True
1632,"Able Life, Walker Replacement 6"" Wheels, Set of 2",Able Life,Health,Home Health Care,15.0,15.0,0.0,True
1633,My 1st Christmas train with presents Baby Bib,INKtastic,Baby,Feeding,12.99,12.99,0.0,True
1634,"Nakto 26"" 300W Electric Mountaion Bike, 6 Speed e-Bike with Removable 36V 10A Lithium Battery (Black)",Nakto,Sports & Outdoors,Bikes,888.99,888.99,0.0,True
1635,THERMAL BEADS one bag instant secure smile false teeth impression,Billy Bob,Personal Care,Oral Care,5.95,5.95,0.0,True
1636,Shifter Left Single SLM-M2T 3 Speed Sunrace.,lowrider,Sports & Outdoors,Bikes,15.59,15.59,0.0,True
1637,"Mgaxyff GUB G-510 2Pcs M5 * 12mm Bike Bicycle Water Bottle Cage Holder Bracket Screw Bolts, Bike Bolt Screws,Bike Bolt",Mgaxyff,Sports & Outdoors,Bikes,7.46,7.46,0.0,True
1638,"Lot of 4 Sony CR2477 3.0 Volt, 1000mAh, Lithium Coin Size Battery - Bulk Pack",Bargz,Household Essentials,Batteries,9.98,9.98,0.0,True
1639,"Contour next control solution, low part no. 7315 (1/box)",Ascensia Diabetes Care Us,Health,Home Health Care,30.66,30.66,0.0,True
1640,3 Ct.Trim Pumice Stone. White New Foot exfoliater.,Unknown,Health,Foot Care,17.82,17.82,0.0,True
1641,"Cameron Sino 3400mAh Battery for Garmin DC50, DC50 Dog Tracking Collar, Alpha, TT10 Dog Device, Alpha 100, TT10, TT 10 dog tracking, TT 10 training device and others",Cameron Sino,Pets,Dogs,19.69,19.69,0.0,True
1642,Page & Tuttle Mens Shoulder Stripe Layering Golf Casual Outerwear Pullover -,Page & Tuttle,Sports & Outdoors,Sports,14.95,14.95,0.0,True
1643,Crest Complete Whitening + Scope Outlast Mint Toothpaste 7.3 oz 5-Pack,Crest,Personal Care,Oral Care,19.46,19.46,0.0,True
1644,Amarena Fabbri Wild Cherries in Heavy Syrup - 7 lbs,Fabbri,Food,"Meal Solutions, Grains & Pasta",62.99,62.99,0.0,True
1645,Café Mocha,CAFE_ESCAPES,Food,Coffee,17.45,17.45,0.0,True
1646,Pudcoco Potty Training Toilet Seat Padded Soft Ring Baby Toddler Boys Girls Pure color Toilet Training Potties,Pudcoco,Baby,Diapering,9.99,9.99,0.0,True
1647,15mm Thick NBR Pure Color Anti-skid Yoga Mat 183x61x1.5cm Black,Viugreum,Sports & Outdoors,Exercise & Fitness,19.08,19.08,0.0,True
1648,Apple Cider Vinegar and Honey Tonic - 16 fl. oz (473 ml) by Fire Cider,Fire Cider,Health,Superfoods & Cleanses,23.39,23.39,0.0,True
1649,Goplus 2.25HP Folding Treadmill Electric Motorized Power Running Fitness Machine,Goplus,Sports & Outdoors,Exercise & Fitness,389.99,389.99,0.0,True
1650,Wright & McGill - Qwik Drop Non-Toxic Jumbo Shot Refill,Wright & McGill,Sports & Outdoors,Outdoor Sports,5.95,5.95,0.0,True
1651,Briannas Creamy Balsamic Dressing - New American - Pack of 6 - 12 Fl Oz.,BRIANNAS,Food,"Condiments, Sauces & Spices",57.94,57.94,0.0,True
1652,"Wilson NFL Cart Golf Bag, Miami Dolphins",Wilson,Sports & Outdoors,Sports Fan Shop,204.8,102.4,50.0,True
1653,Vulcan Bat Grips 1.00mm / Purple,Vulcan,Sports & Outdoors,Sports,9.79,9.79,0.0,True
1654,"(3 Pack) Vlasic: Kosher Dill Spears Tabasco Flavored Pickles, 24 Fl Oz",Vlasic,Food,"Condiments, Sauces & Spices",6.23,6.23,0.0,True
1655,"veZve Mini Cruiser Skateboard Complete for Kids Boys Girls, 22 inch, Maroon",veZve,Sports & Outdoors,Recreation,29.95,29.95,0.0,True
1656,Moaere Mini Fishing Reel Metal Coil Ultra Small Spinning Reel 4.3:1 Ice Pen Rod,Moaere,Sports & Outdoors,Outdoor Sports,17.41,17.41,0.0,True
1657,"Schar Honeygrams Gluten-Free Graham Style Crackers, 5.6 oz, (Pack of 12)",Schar,Food,"Snacks, Cookies & Chips",46.29,46.29,0.0,True
1658,"Matts Munchies Organic Fruit Snack, Mango Apricot, 1 oz bags, 12 bags",Matts Munchies,Food,"Snacks, Cookies & Chips",28.41,28.41,0.0,True
1659,Youth Baseball Scorebook (Paperback),Thor Wisteria,Sports & Outdoors,Sports,6.0,6.0,0.0,True
1660,South Bend Minnow Bucket Dip Net,South Bend,Sports & Outdoors,Outdoor Sports,6.0,2.8,53.33,True
1661,Jeobest Baby Stroller Organizer Bag - Stroller Hanging Organizer - Baby Stroller Hanging Bag - Portable Baby Stroller Organizer Bag Universal Stroller Caddy Organizer Baby Stroller Accessories MZ,Jeobest,Baby,Strollers,27.98,27.98,0.0,True
1662,"Bacati - Dots/Pin Stripes Hamper with Cotton Percale cover, mesh liner and Natural Color Wooden frame, Black/White",Bacati,Baby,Nursery & Decor,45.99,45.99,0.0,True
1663,"Java Factory, Smooth Caffeinator, 40 Count Kcups",Java Factory,Food,Coffee,17.27,17.27,0.0,True
1664,Sunlite Tubes Utilit Thorn Res 700X35-42 27X1-3/8 Sv48 Ffw36Mm,Sunlite,Sports & Outdoors,Bikes,8.99,8.99,0.0,True
1665,Philips Sonicare Flexcare Whitening Edition 2 Toothbrush with Charging Travel Case - White,Philips,Personal Care,Oral Care,179.99,179.99,0.0,True
1666,Easton Helmet Extended Jaw Guard - Green,Easton,Sports & Outdoors,Sports,41.69,41.69,0.0,False
1667,"Carex Black Replacement Tips - Fits 5/8"" wood canes - 12 Each / Case",Carex,Health,Home Health Care,25.92,25.92,0.0,True
1668,Sylvania 59038 - 60PAR16/CAP/NFL30 130V PAR16 Halogen Light Bulb,Sylvania,Household Essentials,Light Bulbs,11.49,11.49,0.0,True
1669,"Norvell Pre Self-Tanning Renewing Sunless Exfoliator Body Scrub - Sulfate-free, 5 fl.oz.",Norvell,Premium Beauty,Premium Bath & Body,15.0,15.0,0.0,True
1670,"TORCHSTAR G25 Globe LED Light Bulb for Bathroom, Vanity Light Bulbs, 5W (40W Equiv.) 3000K Warm White E26 Medium Base, 6 Pack",TorchStar,Household Essentials,Light Bulbs,18.99,18.99,0.0,True
1671,"Vega Plant Protein & Greens Powder, Berry, 20g Protein, 1.1lb, 18.4oz",Vega,Health,Protein & Fitness,24.99,24.99,0.0,True
1672,"AVEENO Baby Wash & Shampoo, Lightly Scented 18 oz (Pack of 2)",Aveeno,Personal Care,Bath & Body,16.3,16.3,0.0,True
1673,"Emmzoe Diaper Changing Mat Pad Storage Pockets - Travel On-the-Go Super Lightweight, Portable, Water Resistance (Black)",Emmzoe,Baby,Nursery & Decor,8.99,8.99,0.0,True
1674,Silicone Instant Stealth Tape Breast Bra Push Breast Pad To Prevent Sagging,Unknown,Baby,Feeding,8.19,8.19,0.0,True
1675,PlanToys Nuts & Bolts Learning Toy,PlanToys,Toys,Learning Toys,19.95,19.95,0.0,True
1676,Babolat Pure Strike Team Wimbledon Limited Tennis Racquet,Babolat,Sports & Outdoors,Sports,215.82,215.82,0.0,False
1677,6 Pack - Duracell Coppertop Alkaline Batteries 9 Volt 2 Each,Duracell,Household Essentials,Batteries,67.06,67.06,0.0,True
1678,"Adjustables Air Freshener, Vanilla, Apricot Blossom & Almond, Solid, 7 oz Cone, 12/Carton",Renuzit,Household Essentials,Air Fresheners,38.4,38.4,0.0,True
1679,"Curls Passion Fruit Curl Control Paste, 4 fl oz",CURLS,Beauty,Beauty Next Day,9.28,6.44,30.6,True
1680,"2 Pack Burts Bees Ultimate Care Body Lotion, 6 Ounce each",Burts Bees,Personal Care,Bath & Body,19.44,19.44,0.0,True
1681,Kids Baby Girl Velvet Bottoms Bloomer Casual Shorts Diaper Cover Panties PP Pant,Pudcoco,Clothing,Kids Clothing,7.19,7.19,0.0,True
1682,Charcoal Powder for Teeth Whitening made from Activated Organic Coconut Shell with 2 x FREE Charcoal Strips,BeLive,Personal Care,Oral Care,9.99,9.99,0.0,True
1683,2* Stainless Steel Colossal Foot Rasp File Remover Dead Skin Pedicure Tool,Unique Bargains,Shop by Brand,All Departments,15.99,15.99,0.0,True
1684,Smooth Infusion Naturally Straight By Aveda - 5 Oz Straightener,Aveda,Premium Beauty,Premium Hair Care,23.12,23.12,0.0,True
1685,"Rusk Str8 Anti-Frizz and Anti-Curl Hair Lotion, 6 Oz",Rusk,Premium Beauty,Premium Hair Care & Hair Tools,14.5,8.0,44.83,True
1686,200 - (4 Pks of 50) 2 Ply Plain Solid Colors Beverage Cocktail Napkins Paper - Teal,Unknown,Party & Occasions,Party Supplies,18.16,18.16,0.0,True
1687,SUPERHOMUSE Protable Mini Heat Sealing Machine Plastic Bag Impluse Sealer Handheld Tool,SUPERHOMUSE,Home,Kitchen & Dining,7.49,7.49,0.0,True
1688,Andalou Naturals - 1000 Roses Color + Correct with Rose Stem Cells Sheer Tan 30 SPF - 2 fl. oz. (pack of 4),andalou Naturals,Personal Care,Sun Care,91.02,91.02,0.0,True
1689,Lightning Nuggets Fire Starter,Lightning Nuggets,Home Improvement,"Heating, Cooling, & Air Quality",18.23,18.23,0.0,True
1690,Etonic- Stabilizer F1T Hybrid MRH Glove- White Large,Etonic,Sports & Outdoors,Sports,12.99,12.99,0.0,True
1691,Microplane Colossal Pedicure Rasp Foot File Callus Remover,Unknown,Health,Foot Care,9.69,9.69,0.0,True
1692,"Natrol white kidney bean capsules, 1000 mg, 120 ct",Natrol,Health,Superfoods & Cleanses,22.28,22.28,0.0,True
1693,New 374306 Baby King Printed Pacifier Silicone Nipple (12-Pack) Baby Items Cheap Wholesale Discount Bulk Baby Baby Items Boys,Baby King,Baby,Feeding,28.68,28.68,0.0,False
1694,"Joint Juice Glucosamine & Chondroitin Supplement, Blueberry AÃ§ai, 8 Fl Oz, 6 Ct",Joint Juice,Health,Home Health Care,9.39,9.39,0.0,True
1695,Garmin 010-11251-40 Edge Extended Out-Front Bike Mount,Garmin,Sports & Outdoors,Bikes,38.5,38.5,0.0,True
1696,"20PCS Dry Wet Flies Fishing Lures - Nymph Flies, Woolly Bugger Flies, Streamers, Caddis Fly Assortment for Trout Bass Salmon",LotFancy,Sports & Outdoors,Outdoor Sports,6.49,6.49,0.0,True
1697,NEW 2PK 25.4 OZ Bar Keepers Friend Spray Foam Cleaner For Removing Mineral Dep,Servaas,Household Essentials,Cleaning Supplies,27.66,27.66,0.0,True
1698,Single Mouth Guard,Ace Martial Arts Supply,Sports & Outdoors,Sports,4.99,4.99,0.0,True
1699,"Swiffer WetJet Floor Mop Starter Kit (1 Power Mop, 5 Mopping Pads, 1 Floor Cleaner Liquid Solution)",Swiffer,Household Essentials,Cleaning Supplies,22.97,22.97,0.0,True
1700,Remington SP-5 Pre Shave Powder Stick For all mens shavers,Remington,Beauty,Beauty by Top Brands,8.29,8.29,0.0,True
1701,"Mrs. Meyer´s Clean Day Hand Soap Refill, Rain Water, 33 fl oz",Mrs. Meyers Clean Day,Personal Care,Bath & Body,9.64,9.64,0.0,True
1702,Flies Be Gone - Non Toxic Fly Trap-BRAND NEW,Flies be gone,Household Essentials,Pest Control,14.95,14.95,0.0,True
1703,"New FJ2 Mesh Waist Length Football Adult Practice Jersey Dark Green (AS/M), Sizing Guidelines; Chest in Inches: Youth S/M, 28-30/ Youth L/XL, 32-34/.., By Champro",Champro,Sports & Outdoors,Sports,18.09,18.09,0.0,True
1704,6 Panel Playpen Room Divider Heavy Duty Game House Foldable Ball Pit Safety Play Yard for Children Baby Kids,Generic,Baby,Baby Activities & Gear,46.22,46.22,0.0,True
1705,"GE Soft White 65-Watt BR40 Floodlight, 1-Pack",GE,Electronics,Surveillance Equipment,7.7,7.7,0.0,True
1706,Hippo Collection Universal Stroller Weather Shield with Bubble - Pink,Hippo Collection,Baby,Strollers,29.99,29.99,0.0,True
1707,"RAW Cane Molasses 0.125 lb., Supplement any feeding program. By RAW Solubles",RAW Solubles,Food,"Condiments, Sauces & Spices",17.49,17.49,0.0,True
1708,"Vuelta 9 Speed 1/2 x 11/128 x 116 Links Bicycle Chain, Silver/Blue",Vuelta,Sports & Outdoors,Bikes,19.95,19.95,0.0,True
